,Unnamed: 0,Video ID,Title,Duration,Upload Date,authorDisplayName,date,likeCount,comment,comment_en,roberta_negative,roberta_neutral,roberta_positive,roberta_label,roberta_polarity,vader_negative,vader_neutral,vader_positive,compound,vader_label,vader_polarity
3408,3408,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Alxeditz,24.02.2024,0.0,Bro made the ball a different skin color 😂,Bro made the ball a different skin color 😂,0.22840871,0.6306326,0.14095871,neutral,-0.087227754,0.114,0.659,0.228,0.4404,neutral,0.11350870578588128
3409,3409,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@gwmonsteryt6715,22.02.2024,1.0,Jai shree ram 🕉❤💗,Jai shree ram 🕉 reported,0.009760834,0.39029074,0.59994847,positive,0.53003055,0.0,1.0,0.0,0.0,neutral,0.0
3410,3410,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@AlphinHadfield,05.02.2024,0.0,VIVA GARNACHO,Long live garnacho,0.019423246,0.22237468,0.7582021,positive,0.62840676,0.0,1.0,0.0,0.0,neutral,0.0
3411,3411,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Tberhgebremichael,02.02.2024,1.0,Gernacho❤❤🎉🎉 wow,Gernacho❤ 🎉🎉 wow,0.0026118131,0.009273804,0.9881144,positive,0.7554381,0.0,0.23,0.77,0.9246,positive,0.6469294504417666
3412,3412,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@legiahuy5729,28.01.2024,13.0,alejandro garnacho skill,Alejandro Garnacho Skill,0.022306852,0.76778305,0.20991008,neutral,0.18543288,0.0,1.0,0.0,0.0,neutral,0.0
3413,3413,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@eukarla6004,27.01.2024,0.0,Eu tenho a carta do garnacho no fc,I have Garnacho's letter in FC,0.01684446,0.8889881,0.09416741,neutral,0.07716922,0.0,1.0,0.0,0.0,neutral,0.0
3414,3414,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Hi-howwasyourday,18.01.2024,0.0,Lol,Lol,0.14796539,0.45441952,0.39761513,neutral,0.24458939,0.0,0.0,1.0,0.4215,positive,0.7615941559557649
3415,3415,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@maxmartin2995,10.01.2024,51.0,The new stepover king,The new stepover king,0.012401276,0.42927128,0.55832744,positive,0.49746072,0.0,1.0,0.0,0.0,neutral,0.0
3416,3416,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Sz0p3n_jmm,30.12.2023,3.0,As a city fan i need to confirm that garnacho is my favourite from man united,As a city fan i need to confirm that garnacho is my favourite from man united,0.0046359897,0.094814464,0.90054953,positive,0.7143023,0.0,0.733,0.267,0.6249,neutral,0.2608311285433639
3417,3417,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@SXR_Editor,29.12.2023,6.0,The best ball,The best ball,0.006018198,0.046011757,0.9479701,positive,0.7361177,0.0,0.323,0.677,0.6369,positive,0.5895656197900968
3418,3418,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@MaryRoberts-p7y,22.12.2023,7.0,Goat 🐐❤,Goat 🐐❤,0.0039811293,0.032022063,0.9639968,positive,0.74428385,0.0,0.417,0.583,0.6369,positive,0.5248424721060954
3419,3419,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@skywow2524,17.12.2023,24.0,Garnacho X Ronaldo,Garnacho x Ronaldo,0.019738223,0.7108324,0.26942936,neutral,0.2446283,0.0,1.0,0.0,0.0,neutral,0.0
3420,3420,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Henr1ke,12.12.2023,1.0,Why the orange ball,Why the orange ball,0.53433764,0.43599975,0.029662626,negative,-0.46578586,0.0,1.0,0.0,0.0,neutral,0.0
3421,3421,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@angelineVPSR,05.12.2023,109.0,Garnacho❤,Garnacho❤,0.009309937,0.10090262,0.88978744,positive,0.7066584,0.0,0.323,0.677,0.6369,positive,0.5895656197900968
3422,3422,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@redskins1120,01.12.2023,0.0,Overrated!,Overrated!,0.5334898,0.36503133,0.10147891,negative,-0.40700048,0.0,1.0,0.0,0.0,neutral,0.0
3423,3423,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@chunkabunka,28.11.2023,1.0,same,same,0.30690232,0.54863125,0.14446649,neutral,-0.1610221,0.0,1.0,0.0,0.0,neutral,0.0
3424,3424,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Pandathefootballer,18.10.2023,1.0,17 the goat,17 the goat,0.03165956,0.20156878,0.7667717,positive,0.6261829,0.0,1.0,0.0,0.0,neutral,0.0
3425,3425,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@ILikePie21,18.08.2023,23.0,GOAT,GOAT,0.03294814,0.29960623,0.6674456,positive,0.5611413,0.0,1.0,0.0,0.0,neutral,0.0
3426,3426,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@zekeskii,25.07.2023,11.0,give him the goat number  7,give him the goat number  7,0.05754797,0.77147067,0.17098133,neutral,0.112949334,0.0,0.794,0.206,0.0772,neutral,0.20313468846754054
3427,3427,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@geowins,03.06.2023,26.0,Great skills,Great skills,0.010816394,0.063972145,0.9252114,positive,0.7232351,0.0,0.196,0.804,0.6249,positive,0.6662670550794461
3428,3428,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Ped382,21.05.2023,1.0,E legal 😮😮😮😮,And cool 😮😮😮😮,0.0059905057,0.038832225,0.95517725,positive,0.73941463,0.0,0.881,0.119,0.3182,neutral,0.11844144400469603
3429,3429,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@MANCHESTERISRED10,08.04.2023,1.0,Garnacho sigma,Garnacho Sigma,0.053633634,0.76749456,0.17887184,neutral,0.12458752,0.0,1.0,0.0,0.0,neutral,0.0
3430,3430,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@Extravaganza1987,17.03.2023,9.0,Alejandro Garnaco,Alejandro Garnaco,0.04875931,0.8565892,0.09465144,neutral,0.045859937,0.0,1.0,0.0,0.0,neutral,0.0
3431,3431,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@asant90,16.03.2023,2.0,Dafuq is that haircut🤣🫠,Dafuq is that haircut🤣🫠,0.9080222,0.0792169,0.012760827,negative,-0.7139827,0.0,1.0,0.0,0.0,neutral,0.0
3432,3432,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@NoName123-b5b,16.03.2023,6.0,NO BLONDE 😂,NO BLONDE 😂,0.2710999,0.6030994,0.12580065,neutral,-0.14428529,0.383,0.317,0.301,-0.0085,negative,-0.08181670364476325
3433,3433,KsCOOqDKszw,Alejandro Garnacho ⎮ Nike Premier League Flight Third Ball,10.0,16.03.2023,@franciscobuzzada4644,16.03.2023,7.0,Garnacho siempre humilde y nunca in humilde,Garnacho always humble and never in humble,0.16565074,0.6081226,0.22622669,neutral,0.060501963,0.0,1.0,0.0,0.0,neutral,0.0
3434,3434,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Nik0_07,18.02.2025,0.0,🥶🔥,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
3435,3435,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Random-n1h8c,09.02.2025,1.0,Chippy chips nike is crazy 🥶🥶🥶🥶💀💀💀😭😭,Chippy chips nike is crazy 🥶🥶🥶🥶💀💀💀😭😭,0.839387,0.1241288,0.036484126,negative,-0.6656565,0.312,0.688,0.0,-0.8225,neutral,-0.30225547720681006
3436,3436,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Ronaldo20177,22.01.2025,0.0,Chippy chips 🥶🥶🥶,Chippy chips 🥶🥶🥶,0.4209727,0.39245316,0.18657416,negative,-0.23019801,0.0,1.0,0.0,0.0,neutral,0.0
3437,3437,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@SirojNozima,20.01.2025,1.0,Cole PALMER ❤❤❤❤❤❤NIKE,Cole PALMER ❤❤❤❤❤❤NIKE,0.0044777812,0.057740178,0.9377821,positive,0.73213077,0.0,0.3,0.7,0.9719,positive,0.6043677771171635
3438,3438,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@andreysuschevich5753,20.01.2025,0.0,Найк про,Nyk about,0.12535234,0.7146819,0.15996575,neutral,0.0345996,0.0,1.0,0.0,0.0,neutral,0.0
3439,3439,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@SoccerKidGames-io5cd,04.01.2025,1.0,Cold PALMER !,Cold PALMER !,0.029080948,0.63245827,0.33846077,neutral,0.2998728,0.0,1.0,0.0,0.0,neutral,0.0
3440,3440,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@I276N,03.01.2025,1.0,Chippy chips,Chippy chips,0.07013034,0.60522926,0.32464042,neutral,0.2491535,0.0,1.0,0.0,0.0,neutral,0.0
3441,3441,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@I276N,03.01.2025,1.0,Wot,Wot,0.14027327,0.5597685,0.29995826,neutral,0.15834141,0.0,1.0,0.0,0.0,neutral,0.0
3442,3442,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@jahav9612,03.01.2025,8.0,Cold palmer 🥶🥶🥶🥶<br>Nike ❤️❤️❤️❤️❤️,Cold palmer 🥶🥶🥶🥶<br>Nike ❤️❤️❤️❤️❤️,0.014926872,0.13860494,0.84646815,positive,0.6813027,0.0,1.0,0.0,0.0,neutral,0.0
3443,3443,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@UrBoiOli,20.12.2024,0.0,El chippy chip looking great,El chippy chip looking great,0.007029269,0.062983684,0.9299871,positive,0.72729367,0.0,0.494,0.506,0.6249,positive,0.4668227400078119
3444,3444,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Ivanoski209,13.12.2024,2.0,great cole palmer,great cole palmer,0.0052304436,0.094214045,0.9005555,positive,0.71401393,0.0,0.328,0.672,0.6249,positive,0.5862939408069981
3445,3445,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@markjohnson2311,07.12.2024,0.0,Cp is the 2 best player in the world,Cp is the 2 best player in the world,0.008373406,0.04864351,0.9429831,positive,0.7327359,0.0,0.656,0.344,0.6369,neutral,0.3310437384241189
3446,3446,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@BintikizaSarah,04.12.2024,0.0,Cold palmer the goat 🐐,Cold palmer the goat 🐐,0.03606094,0.24131504,0.72262406,positive,0.5957696,0.0,1.0,0.0,0.0,neutral,0.0
3447,3447,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@BintikizaSarah,04.12.2024,4.0,Cold palmer the goat 🐐,Cold palmer the goat 🐐,0.03606094,0.24131504,0.72262406,positive,0.5957696,0.0,1.0,0.0,0.0,neutral,0.0
3448,3448,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@soulsearch4782,11.11.2024,0.0,Like Cole palmer addition shoes,Like Cole palmer addition shoes,0.029078616,0.79550153,0.17541987,neutral,0.14530545,0.0,0.615,0.385,0.3612,neutral,0.3670417874726313
3449,3449,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@soulsearch4782,11.11.2024,0.0,Make a Cole palmer special shoes,Make a Cole palmer special shoes,0.024776837,0.8117283,0.1634949,neutral,0.1378351,0.0,0.649,0.351,0.4019,neutral,0.3372620973192448
3450,3450,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@adamali9368,08.11.2024,0.0,How many tries did it take ‘em to get palmer to do that? 🤣,How many tries did it take ‘em to get palmer to do that? 🤣,0.305582,0.6271113,0.06730673,neutral,-0.233866,0.0,0.842,0.158,0.4939,neutral,0.15669822677647657
3451,3451,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@lyonspride5024,04.11.2024,3.0,🥶🥶🥶🤫🤫🤫Don’t mess with him 💀💀💀,🥶🥶🥶🤫🤫🤫Don’t mess with him 💀💀💀,0.80456424,0.17738397,0.018051801,negative,-0.6564288,0.128,0.872,0.0,-0.3612,neutral,-0.12730550045073624
3452,3452,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@xPalmEdits20,17.10.2024,1.0,Coldest commercial with the coldest man 🥶💎,Coldest commercial with the coldest man 🥶💎,0.5332419,0.38587502,0.080883086,negative,-0.42383605,0.0,1.0,0.0,0.0,neutral,0.0
3453,3453,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@iiiIiiII999,13.10.2024,0.0,포치의 최고의 자산,Poch's best asset,0.008513697,0.063384995,0.92810124,positive,0.7257022,0.0,0.13,0.87,0.7717,positive,0.7013741309383125
3454,3454,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@RichboyJRXX,09.10.2024,0.0,Im a chelsea fan,Im a chelsea fan,0.036771286,0.6823963,0.28083238,neutral,0.23932794,0.0,0.566,0.434,0.3182,neutral,0.4086587385110535
3455,3455,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@RichboyJRXX,09.10.2024,0.0,Citys boy is chelseas man,Citys boy is chelseas man,0.096269704,0.7084931,0.19523714,neutral,0.09864559,0.0,1.0,0.0,0.0,neutral,0.0
3456,3456,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@RichboyJRXX,09.10.2024,0.0,Thats why they call him COLD🥶PALMER Innit,Thats why they call him COLD🥶PALMER Innit,0.41769257,0.50960267,0.0727048,neutral,-0.33192298,0.0,1.0,0.0,0.0,neutral,0.0
3457,3457,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@bryannavareza9467,25.09.2024,0.0,🥶❄️,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
3458,3458,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Tobi1studios,22.09.2024,0.0,Now Chippy chips need to collab with him,Now Chippy chips need to collab with him,0.06478553,0.78190124,0.1533132,neutral,0.08829713,0.0,1.0,0.0,0.0,neutral,0.0
3459,3459,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Matildalw,22.09.2024,0.0,CHIPPY CHIPS,CHIPPY CHIPS,0.061854795,0.37703645,0.56110877,positive,0.46153027,0.0,1.0,0.0,0.0,neutral,0.0
3460,3460,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@isaachartnick6095,07.09.2024,0.0,To COLD for palmer,To COLD for palmer,0.3172738,0.5908048,0.09192139,neutral,-0.22161359,0.0,1.0,0.0,0.0,neutral,0.0
3461,3461,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Gingerbread3693,05.09.2024,0.0,🥶,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
3462,3462,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@MateoMorales-h8q,01.09.2024,0.0,Palmer🥶,Palmer🥶,0.14215237,0.7318126,0.12603503,neutral,-0.01611594,0.0,1.0,0.0,0.0,neutral,0.0
3463,3463,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@SiuuCR7ronaldo,01.09.2024,1.0,Cole Palmer ❌<br><br>Cold Palmer ✅,Cole Palmer ❌<br><br>Cold Palmer ✅,0.007138068,0.8709778,0.121884026,neutral,0.11424499,0.0,1.0,0.0,0.0,neutral,0.0
3464,3464,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@GRAYTHEOG,31.08.2024,0.0,"O,g Nike please comment I love Nike❤❤❤","O,g Nike please comment I love Nike❤❤❤",0.0037221762,0.017231544,0.97904634,positive,0.7510346,0.0,0.295,0.705,0.9643,positive,0.6075318872684417
3465,3465,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@piccionegreco6889,30.08.2024,0.0,Neymar timer Skibidi Palmer,Neymar Timer SkiBidi Palmer,0.013675685,0.9028596,0.083464615,neutral,0.06967585,0.0,1.0,0.0,0.0,neutral,0.0
3466,3466,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@JOKKU_editzzz,29.08.2024,0.0,Cole palmer ❌<br>Cold palmer ✅,Cole palmer ❌<br>Cold palmer ✅,0.007969264,0.8399868,0.15204391,neutral,0.14308599,0.0,1.0,0.0,0.0,neutral,0.0
3467,3467,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@titanium4991,28.08.2024,0.0,Why am I being reccomended this in august 2024,Why am I being reccomended this in august 2024,0.6994103,0.27960336,0.020986332,negative,-0.59049386,0.0,1.0,0.0,0.0,neutral,0.0
3468,3468,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@RunAwayClub4k,28.08.2024,0.0,He looks so innocent 💀😭😭,He looks so innocent 💀😭😭,0.048281975,0.10236052,0.8493575,positive,0.6646376,0.358,0.462,0.18,-0.4738,neutral,-0.1761436063129963
3469,3469,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@official_fusion,19.08.2024,3.0,That transition was absurd for a Nike ad,That transition was absurd for a Nike ad,0.7663952,0.2020954,0.03150941,negative,-0.62604535,0.0,1.0,0.0,0.0,neutral,0.0
3470,3470,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@BAS1C5,16.08.2024,0.0,About,About,0.11278004,0.5432257,0.34399423,neutral,0.2271802,0.0,1.0,0.0,0.0,neutral,0.0
3471,3471,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@KauêGuga,11.08.2024,0.0,palmer🥶,palmer🥶,0.15620026,0.70757586,0.13622384,neutral,-0.019973766,0.0,1.0,0.0,0.0,neutral,0.0
3472,3472,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@SigmaBroski7,10.08.2024,0.0,Sigma edit,Sigma edit,0.051384598,0.8480758,0.10053952,neutral,0.04911537,0.0,1.0,0.0,0.0,neutral,0.0
3473,3473,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@JackCrosby-s2m,07.08.2024,6.0,Cold 🥶 palmer,Cold 🥶 palmer,0.11693431,0.7314536,0.15161218,neutral,0.034663975,0.0,1.0,0.0,0.0,neutral,0.0
3474,3474,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@panamiguelpandedulcexd5384,07.08.2024,0.0,Como Que hace frio🥶,As is cold,0.3886611,0.51583445,0.09550451,neutral,-0.28503752,0.0,1.0,0.0,0.0,neutral,0.0
3475,3475,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Canigel-g5m,06.08.2024,0.0,🥶,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
3476,3476,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@path_pt_sau,06.08.2024,1.0,"Как же его недооценили в фифа 2022, со смешным рейтингом 67 😂, ну ну)","How he was underestimated in FIFA 2022, with a funny rating 67 $, well, well)",0.22332299,0.5877327,0.18894432,neutral,-0.034365125,0.104,0.545,0.351,0.6124,neutral,0.24209655276165779
3477,3477,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@muhammedmoolla518,05.08.2024,0.0,U Not cold 🥶 ❤,U Not cold 🥶 ❤,0.020436592,0.26523614,0.7143273,positive,0.6004756,0.0,0.588,0.412,0.6369,neutral,0.39016953754161027
3478,3478,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@MoreFreeKickBoyzFC,05.08.2024,0.0,Bro why does Cole Palmer always be looking goofy😹,Bro why does Cole Palmer always be looking goofy😹,0.8410424,0.14736697,0.011590676,negative,-0.6801815,0.102,0.695,0.203,0.4404,neutral,0.10065796191775939
3479,3479,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Alvaropinto-bs1cj,04.08.2024,0.0,Cold palmer 💀,Cold palmer 💀,0.38465104,0.5608593,0.05448969,neutral,-0.31866574,0.0,1.0,0.0,0.0,neutral,0.0
3480,3480,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@BrainConqueror,03.08.2024,1.0,How i look at my mum after i peed the bed,How i look at my mum after i peed the bed,0.38425303,0.5668969,0.048850115,neutral,-0.32336715,0.0,1.0,0.0,0.0,neutral,0.0
3481,3481,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Cristiano.318,02.08.2024,1.0,Cold Palmer🥶🥶🥶,Cold Palmer🥶🥶🥶,0.4081187,0.48745975,0.10442156,neutral,-0.29469234,0.0,1.0,0.0,0.0,neutral,0.0
3482,3482,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@AlvaroSanchez-rc7yj,02.08.2024,0.0,Cole Palmer-Come carne,Cole Palmer-Come carne,0.022237195,0.90186375,0.07589915,neutral,0.0536105,0.0,1.0,0.0,0.0,neutral,0.0
3483,3483,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@mairamsall2343,02.08.2024,0.0,🥶🥶🥶,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
3484,3484,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Mrbeasphanst,27.07.2024,0.0,Esa pelota amarrilla la tengo,I have that tie,0.035397325,0.7530795,0.21152328,neutral,0.1743271,0.0,1.0,0.0,0.0,neutral,0.0
3485,3485,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Egolitekince,27.07.2024,0.0,Adidas king,Adidas king,0.03387405,0.2872159,0.6789101,positive,0.5683188,0.0,1.0,0.0,0.0,neutral,0.0
3486,3486,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@JesusVizcarra-d2l,26.07.2024,1.0,Eres mi ídolo palmer,You are my idol Palmer,0.0044088564,0.048147254,0.94744396,positive,0.73661363,0.0,1.0,0.0,0.0,neutral,0.0
3487,3487,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@axeljuliangarciamendez871,23.07.2024,0.0,Cole palmer✖️ come carne 🍖,Cole palmer✖️ come carne 🍖,0.009306192,0.85525936,0.13543442,neutral,0.12546362,0.0,1.0,0.0,0.0,neutral,0.0
3488,3488,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@annddjkc,22.07.2024,0.0,Nike can you give me a picture please I am size 3,Nike can you give me a picture please I am size 3,0.015906543,0.59752065,0.38657284,neutral,0.35457438,0.0,0.827,0.173,0.3182,neutral,0.17129450888475706
3489,3489,qQzL69fMKEo,Cole Palmer ⎮ Nike Premier League Flight Third Ball,12.0,15.03.2023,@Albino-Batman,22.07.2024,0.0,They Call him COLD PALMER for a reason,They Call him COLD PALMER for a reason,0.049405765,0.80376506,0.1468292,neutral,0.09711637,0.0,1.0,0.0,0.0,neutral,0.0
